timestamp;solar_radiation;outdoor_temperature;use_water
2017-07-25 23:55:00;0.0;9.3;0
2017-07-26 00:00:00;0.0;9.1;0
2017-07-26 00:05:00;0.0;9.02;0
2017-07-26 00:10:00;0.0;8.95;0
2017-07-26 00:15:00;0.0;8.9;0
2017-07-26 00:20:00;0.0;8.8;0
2017-07-26 00:25:00;0.0;8.77;0
2017-07-26 00:30:00;0.0;8.72;0
2017-07-26 00:35:00;0.0;8.7;0
2017-07-26 00:40:00;0.0;8.62;0
2017-07-26 00:45:00;0.0;8.52;0
2017-07-26 00:50:00;0.0;8.45;0
2017-07-26 00:55:00;0.0;8.37;0
2017-07-26 01:00:00;0.0;8.3;0
2017-07-26 01:05:00;0.0;8.22;0
2017-07-26 01:10:00;0.0;8.17;0
2017-07-26 01:15:00;0.0;8.12;0
2017-07-26 01:20:00;0.0;8.05;0
2017-07-26 01:25:00;0.0;7.97;0
2017-07-26 01:30:00;0.0;7.95;0
2017-07-26 01:35:00;0.0;7.85;0
2017-07-26 01:40:00;0.0;7.75;0
2017-07-26 01:45:00;0.0;7.65;0
2017-07-26 01:50:00;0.0;7.6;0
2017-07-26 01:55:00;0.0;7.52;0
2017-07-26 02:00:00;0.0;7.5;0
2017-07-26 02:05:00;0.0;7.42;0
2017-07-26 02:10:00;0.0;7.37;0
2017-07-26 02:15:00;0.0;7.35;0
2017-07-26 02:20:00;0.0;7.32;0
2017-07-26 02:25:00;0.0;7.25;0
2017-07-26 02:30:00;0.0;7.22;0
2017-07-26 02:35:00;0.0;7.17;0
2017-07-26 02:40:00;0.0;7.15;0
2017-07-26 02:45:00;0.0;7.12;0
2017-07-26 02:50:00;0.0;7.07;0
2017-07-26 02:55:00;0.0;7.05;0
2017-07-26 03:00:00;0.0;7.02;0
2017-07-26 03:05:00;0.0;7.0;0
2017-07-26 03:10:00;0.0;6.9;0
2017-07-26 03:15:00;0.0;6.8;0
2017-07-26 03:20:00;0.0;6.72;0
2017-07-26 03:25:00;0.0;6.62;0
2017-07-26 03:30:00;0.0;6.55;0
2017-07-26 03:35:00;0.0;6.52;0
2017-07-26 03:40:00;0.0;6.45;0
2017-07-26 03:45:00;0.0;6.35;0
2017-07-26 03:50:00;0.0;6.27;0
2017-07-26 03:55:00;0.0;6.2;0
2017-07-26 04:00:00;0.0;6.1;0
2017-07-26 04:05:00;0.0;6.07;0
2017-07-26 04:10:00;0.0;6.05;0
2017-07-26 04:15:00;0.0;5.95;0
2017-07-26 04:20:00;0.0;5.85;0
2017-07-26 04:25:00;0.0;5.8;0
2017-07-26 04:30:00;0.0;5.77;0
2017-07-26 04:35:00;0.0;5.67;0
2017-07-26 04:40:00;0.0;5.62;0
2017-07-26 04:45:00;0.0;5.6;0
2017-07-26 04:50:00;0.0;5.5;0
2017-07-26 04:55:00;0.0;5.5;0
2017-07-26 05:00:00;0.0;5.5;0
2017-07-26 05:05:00;0.0;5.5;0
2017-07-26 05:10:00;0.0;5.5;0
2017-07-26 05:15:00;0.0;5.5;0
2017-07-26 05:20:00;0.0;5.5;0
2017-07-26 05:25:00;0.0;5.5;0
2017-07-26 05:30:00;0.0;5.5;0
2017-07-26 05:35:00;0.0;5.5;0
2017-07-26 05:40:00;0.0;5.5;0
2017-07-26 05:45:00;0.0;5.5;0
2017-07-26 05:50:00;0.0;5.5;0
2017-07-26 05:55:00;0.0;5.5;0
2017-07-26 06:00:00;0.0;5.5;0
2017-07-26 06:05:00;0.01;5.8;0
2017-07-26 06:10:00;0.01;6.0;0
2017-07-26 06:15:00;0.03;6.3;1
2017-07-26 06:20:00;0.05;6.4;1
2017-07-26 06:25:00;0.08;6.7;1
2017-07-26 06:30:00;0.1;6.8;1
2017-07-26 06:35:00;0.14;6.8;1
2017-07-26 06:40:00;0.15;7.0;0
2017-07-26 06:45:00;0.17;7.2;0
2017-07-26 06:50:00;0.16;7.6;0
2017-07-26 06:55:00;0.22;7.8;0
2017-07-26 07:00:00;0.27;7.8;0
2017-07-26 07:05:00;0.31;8.2;0
2017-07-26 07:10:00;0.33;8.4;0
2017-07-26 07:15:00;0.34;8.4;0
2017-07-26 07:20:00;0.36;8.4;0
2017-07-26 07:25:00;0.35;8.5;0
2017-07-26 07:30:00;0.31;8.5;0
2017-07-26 07:35:00;0.31;8.7;0
2017-07-26 07:40:00;0.33;8.8;0
2017-07-26 07:45:00;0.39;9.2;0
2017-07-26 07:50:00;0.34;9.4;0
2017-07-26 07:55:00;0.3;9.6;0
2017-07-26 08:00:00;0.31;9.7;0
2017-07-26 08:05:00;0.33;10.0;0
2017-07-26 08:10:00;0.34;10.3;0
2017-07-26 08:15:00;0.4;10.3;0
2017-07-26 08:20:00;0.33;10.6;0
2017-07-26 08:25:00;0.29;10.7;0
2017-07-26 08:30:00;0.21;11.0;0
2017-07-26 08:35:00;0.32;11.2;0
2017-07-26 08:40:00;0.42;11.4;0
2017-07-26 08:45:00;0.44;11.4;0
2017-07-26 08:50:00;0.54;11.4;0
2017-07-26 08:55:00;0.53;11.5;0
2017-07-26 09:00:00;0.58;11.9;0
2017-07-26 09:05:00;0.6;12.3;0
2017-07-26 09:10:00;0.55;12.3;0
2017-07-26 09:15:00;0.63;12.3;0
2017-07-26 09:20:00;0.62;12.3;0
2017-07-26 09:25:00;0.6;12.7;0
2017-07-26 09:30:00;0.67;13.1;0
2017-07-26 09:35:00;0.62;13.2;0
2017-07-26 09:40:00;0.59;13.4;0
2017-07-26 09:45:00;0.57;13.5;0
2017-07-26 09:50:00;0.63;13.5;0
2017-07-26 09:55:00;0.57;13.8;0
2017-07-26 10:00:00;0.63;14.2;0
2017-07-26 10:05:00;0.67;14.5;0
2017-07-26 10:10:00;0.69;14.9;0
2017-07-26 10:15:00;0.74;15.1;0
2017-07-26 10:20:00;0.73;15.2;0
2017-07-26 10:25:00;0.75;15.5;0
2017-07-26 10:30:00;0.73;15.9;0
2017-07-26 10:35:00;0.73;16.2;0
2017-07-26 10:40:00;0.76;16.5;0
2017-07-26 10:45:00;0.78;16.7;0
2017-07-26 10:50:00;0.78;16.7;0
2017-07-26 10:55:00;0.79;16.9;0
2017-07-26 11:00:00;0.77;17.2;0
2017-07-26 11:05:00;0.78;17.4;0
2017-07-26 11:10:00;0.8;17.5;0
2017-07-26 11:15:00;0.79;17.5;0
2017-07-26 11:20:00;0.78;17.6;0
2017-07-26 11:25:00;0.77;17.9;0
2017-07-26 11:30:00;0.79;18.3;0
2017-07-26 11:35:00;0.77;18.6;0
2017-07-26 11:40:00;0.78;18.6;0
2017-07-26 11:45:00;0.75;18.6;0
2017-07-26 11:50:00;0.69;19.0;0
2017-07-26 11:55:00;0.76;19.1;0
2017-07-26 12:00:00;0.77;19.0;0
2017-07-26 12:05:00;0.74;18.9;0
2017-07-26 12:10:00;0.76;19.3;0
2017-07-26 12:15:00;0.79;19.0;0
2017-07-26 12:20:00;0.82;19.4;0
2017-07-26 12:25:00;0.8;19.6;0
2017-07-26 12:30:00;0.77;19.5;0
2017-07-26 12:35:00;0.74;19.5;0
2017-07-26 12:40:00;0.76;19.8;0
2017-07-26 12:45:00;0.78;19.8;0
2017-07-26 12:50:00;0.82;19.8;0
2017-07-26 12:55:00;0.8;19.7;0
2017-07-26 13:00:00;0.8;19.4;0
2017-07-26 13:05:00;0.77;19.5;0
2017-07-26 13:10:00;0.76;19.8;0
2017-07-26 13:15:00;0.77;19.6;0
2017-07-26 13:20:00;0.75;20.0;0
2017-07-26 13:25:00;0.71;19.7;0
2017-07-26 13:30:00;0.74;19.8;0
2017-07-26 13:35:00;0.68;20.2;0
2017-07-26 13:40:00;0.64;20.2;0
2017-07-26 13:45:00;0.62;20.4;0
2017-07-26 13:50:00;0.58;20.6;0
2017-07-26 13:55:00;0.66;20.2;0
2017-07-26 14:00:00;0.58;19.9;0
2017-07-26 14:05:00;0.5;20.1;0
2017-07-26 14:10:00;0.42;19.9;0
2017-07-26 14:15:00;0.55;19.6;1
2017-07-26 14:20:00;0.47;19.6;1
2017-07-26 14:25:00;0.45;20.0;1
2017-07-26 14:30:00;0.59;19.8;1
2017-07-26 14:35:00;0.58;20.2;0
2017-07-26 14:40:00;0.63;20.3;0
2017-07-26 14:45:00;0.54;20.5;0
2017-07-26 14:50:00;0.62;20.3;0
2017-07-26 14:55:00;0.65;19.9;0
2017-07-26 15:00:00;0.68;19.6;0
2017-07-26 15:05:00;0.73;20.0;0
2017-07-26 15:10:00;0.7;19.8;0
2017-07-26 15:15:00;0.64;20.0;0
2017-07-26 15:20:00;0.61;20.2;0
2017-07-26 15:25:00;0.52;19.9;0
2017-07-26 15:30:00;0.38;19.4;0
2017-07-26 15:35:00;0.44;18.9;0
2017-07-26 15:40:00;0.51;19.3;0
2017-07-26 15:45:00;0.46;18.9;0
2017-07-26 15:50:00;0.48;18.5;0
2017-07-26 15:55:00;0.57;18.1;0
2017-07-26 16:00:00;0.53;17.6;0
2017-07-26 16:05:00;0.48;17.1;0
2017-07-26 16:10:00;0.36;17.2;0
2017-07-26 16:15:00;0.43;17.4;0
2017-07-26 16:20:00;0.54;16.9;0
2017-07-26 16:25:00;0.52;17.3;0
2017-07-26 16:30:00;0.57;17.3;0
2017-07-26 16:35:00;0.54;17.3;0
2017-07-26 16:40:00;0.59;16.8;0
2017-07-26 16:45:00;0.5;16.3;0
2017-07-26 16:50:00;0.43;16.1;0
2017-07-26 16:55:00;0.5;16.4;0
2017-07-26 17:00:00;0.54;16.6;0
2017-07-26 17:05:00;0.52;16.1;0
2017-07-26 17:10:00;0.55;15.6;0
2017-07-26 17:15:00;0.55;15.9;0
2017-07-26 17:20:00;0.61;15.4;0
2017-07-26 17:25:00;0.56;15.8;0
2017-07-26 17:30:00;0.54;15.6;0
2017-07-26 17:35:00;0.57;15.4;0
2017-07-26 17:40:00;0.51;15.7;0
2017-07-26 17:45:00;0.44;15.2;0
2017-07-26 17:50:00;0.46;14.9;0
2017-07-26 17:55:00;0.48;15.2;0
2017-07-26 18:00:00;0.42;15.2;0
2017-07-26 18:05:00;0.35;14.9;0
2017-07-26 18:10:00;0.35;14.4;1
2017-07-26 18:15:00;0.37;14.5;1
2017-07-26 18:20:00;0.35;14.7;1
2017-07-26 18:25:00;0.35;14.3;1
2017-07-26 18:30:00;0.23;14.6;0
2017-07-26 18:35:00;0.35;14.9;0
2017-07-26 18:40:00;0.27;15.3;0
2017-07-26 18:45:00;0.16;15.4;0
2017-07-26 18:50:00;0.15;15.7;0
2017-07-26 18:55:00;0.17;16.0;0
2017-07-26 19:00:00;0.29;15.5;0
2017-07-26 19:05:00;0.19;15.0;0
2017-07-26 19:10:00;0.14;15.1;0
2017-07-26 19:15:00;0.2;15.3;0
2017-07-26 19:20:00;0.18;15.0;0
2017-07-26 19:25:00;0.0;15.0;0
2017-07-26 19:30:00;0.0;14.7;0
2017-07-26 19:35:00;0.0;14.5;0
2017-07-26 19:40:00;0.0;14.3;0
2017-07-26 19:45:00;0.0;14.1;0
2017-07-26 19:50:00;0.0;14.2;0
2017-07-26 19:55:00;0.0;13.9;0
2017-07-26 20:00:00;0.0;13.4;0
2017-07-26 20:05:00;0.0;13.7;0
2017-07-26 20:10:00;0.0;13.3;0
2017-07-26 20:15:00;0.0;13.6;0
2017-07-26 20:20:00;0.0;13.7;0
2017-07-26 20:25:00;0.0;13.6;0
2017-07-26 20:30:00;0.0;13.2;0
2017-07-26 20:35:00;0.0;12.9;0
2017-07-26 20:40:00;0.0;12.5;0
2017-07-26 20:45:00;0.0;12.6;0
2017-07-26 20:50:00;0.0;12.9;0
2017-07-26 20:55:00;0.0;13.2;0
2017-07-26 21:00:00;0.0;13.13;0
2017-07-26 21:05:00;0.0;12.8;0
2017-07-26 21:10:00;0.0;12.47;0
2017-07-26 21:15:00;0.0;12.27;0
2017-07-26 21:20:00;0.0;12.13;0
2017-07-26 21:25:00;0.0;11.8;0
2017-07-26 21:30:00;0.0;11.53;0
2017-07-26 21:35:00;0.0;11.33;0
2017-07-26 21:40:00;0.0;11.07;0
2017-07-26 21:45:00;0.0;10.87;0
2017-07-26 21:50:00;0.0;10.53;0
2017-07-26 21:55:00;0.0;10.47;0
2017-07-26 22:00:00;0.0;10.33;0
2017-07-26 22:05:00;0.0;10.07;0
2017-07-26 22:10:00;0.0;9.87;1
2017-07-26 22:15:00;0.0;9.73;1
2017-07-26 22:20:00;0.0;9.47;0
2017-07-26 22:25:00;0.0;9.4;1
2017-07-26 22:30:00;0.0;9.27;1
2017-07-26 22:35:00;0.0;9.07;0
2017-07-26 22:40:00;0.0;9.0;0
2017-07-26 22:45:00;0.0;8.87;0
2017-07-26 22:50:00;0.0;8.6;0
2017-07-26 22:55:00;0.0;8.47;0
2017-07-26 23:00:00;0.0;8.13;0
2017-07-26 23:05:00;0.0;8.07;0
2017-07-26 23:10:00;0.0;7.93;0
2017-07-26 23:15:00;0.0;7.87;0
2017-07-26 23:20:00;0.0;7.6;0
2017-07-26 23:25:00;0.0;7.33;0
2017-07-26 23:30:00;0.0;7.13;0
2017-07-26 23:35:00;0.0;6.8;0
2017-07-26 23:40:00;0.0;6.53;0
2017-07-26 23:45:00;0.0;6.2;0
2017-07-26 23:50:00;0.0;6.0;0
2017-07-26 23:55:00;0.0;5.87;0
2017-07-27 00:00:00;0.0;5.8;0
2017-07-27 00:05:00;0.0;5.7;0
2017-07-27 00:10:00;0.0;5.6;0
2017-07-27 00:15:00;0.0;5.52;0
2017-07-27 00:20:00;0.0;5.5;0
2017-07-27 00:25:00;0.0;5.5;0
2017-07-27 00:30:00;0.0;5.5;0
2017-07-27 00:35:00;0.0;5.5;0
2017-07-27 00:40:00;0.0;5.5;0
2017-07-27 00:45:00;0.0;5.5;0
2017-07-27 00:50:00;0.0;5.5;0
2017-07-27 00:55:00;0.0;5.5;0
2017-07-27 01:00:00;0.0;5.5;0
2017-07-27 01:05:00;0.0;5.5;0
2017-07-27 01:10:00;0.0;5.5;0
2017-07-27 01:15:00;0.0;5.5;0
2017-07-27 01:20:00;0.0;5.5;0
2017-07-27 01:25:00;0.0;5.5;0
2017-07-27 01:30:00;0.0;5.5;0
2017-07-27 01:35:00;0.0;5.5;0
2017-07-27 01:40:00;0.0;5.5;0
2017-07-27 01:45:00;0.0;5.5;0
2017-07-27 01:50:00;0.0;5.5;0
2017-07-27 01:55:00;0.0;5.5;0
2017-07-27 02:00:00;0.0;5.5;0
2017-07-27 02:05:00;0.0;5.5;0
2017-07-27 02:10:00;0.0;5.5;0
2017-07-27 02:15:00;0.0;5.5;0
2017-07-27 02:20:00;0.0;5.5;0
2017-07-27 02:25:00;0.0;5.5;0
2017-07-27 02:30:00;0.0;5.5;0
2017-07-27 02:35:00;0.0;5.5;0
2017-07-27 02:40:00;0.0;5.5;0
2017-07-27 02:45:00;0.0;5.5;0
2017-07-27 02:50:00;0.0;5.5;0
2017-07-27 02:55:00;0.0;5.5;0
2017-07-27 03:00:00;0.0;5.5;0
2017-07-27 03:05:00;0.0;5.5;0
2017-07-27 03:10:00;0.0;5.5;0
2017-07-27 03:15:00;0.0;5.5;0
2017-07-27 03:20:00;0.0;5.5;0
2017-07-27 03:25:00;0.0;5.5;0
2017-07-27 03:30:00;0.0;5.5;0
2017-07-27 03:35:00;0.0;5.5;0
2017-07-27 03:40:00;0.0;5.5;0
2017-07-27 03:45:00;0.0;5.5;0
2017-07-27 03:50:00;0.0;5.5;0
2017-07-27 03:55:00;0.0;5.5;0
2017-07-27 04:00:00;0.0;5.5;0
2017-07-27 04:05:00;0.0;5.5;0
2017-07-27 04:10:00;0.0;5.5;0
2017-07-27 04:15:00;0.0;5.5;0
2017-07-27 04:20:00;0.0;5.5;0
2017-07-27 04:25:00;0.0;5.5;0
2017-07-27 04:30:00;0.0;5.5;0
2017-07-27 04:35:00;0.0;5.5;0
2017-07-27 04:40:00;0.0;5.5;0
2017-07-27 04:45:00;0.0;5.5;0
2017-07-27 04:50:00;0.0;5.5;0
2017-07-27 04:55:00;0.0;5.5;0
2017-07-27 05:00:00;0.0;5.5;0
2017-07-27 05:05:00;0.0;5.5;0
2017-07-27 05:10:00;0.0;5.5;0
2017-07-27 05:15:00;0.0;5.5;0
2017-07-27 05:20:00;0.0;5.5;0
2017-07-27 05:25:00;0.0;5.5;0
2017-07-27 05:30:00;0.0;5.5;0
2017-07-27 05:35:00;0.0;5.5;0
2017-07-27 05:40:00;0.0;5.5;0
2017-07-27 05:45:00;0.0;5.5;0
2017-07-27 05:50:00;0.0;5.5;0
2017-07-27 05:55:00;0.0;5.5;0
2017-07-27 06:00:00;0.0;5.5;0
2017-07-27 06:05:00;0.01;5.7;1
2017-07-27 06:10:00;0.02;6.1;1
2017-07-27 06:15:00;0.04;6.3;1
2017-07-27 06:20:00;0.07;6.4;1
2017-07-27 06:25:00;0.1;6.8;1
2017-07-27 06:30:00;0.13;6.8;0
2017-07-27 06:35:00;0.17;7.0;1
2017-07-27 06:40:00;0.2;7.0;0
2017-07-27 06:45:00;0.24;7.3;0
2017-07-27 06:50:00;0.27;7.5;0
2017-07-27 06:55:00;0.3;7.5;0
2017-07-27 07:00:00;0.33;7.7;0
2017-07-27 07:05:00;0.36;7.9;0
2017-07-27 07:10:00;0.39;8.0;0
2017-07-27 07:15:00;0.41;8.0;0
2017-07-27 07:20:00;0.44;8.2;0
2017-07-27 07:25:00;0.46;8.6;0
2017-07-27 07:30:00;0.48;9.0;0
2017-07-27 07:35:00;0.5;9.0;0
2017-07-27 07:40:00;0.52;9.3;0
2017-07-27 07:45:00;0.53;9.7;0
2017-07-27 07:50:00;0.55;10.1;0
2017-07-27 07:55:00;0.57;10.3;0
2017-07-27 08:00:00;0.58;10.7;0
2017-07-27 08:05:00;0.59;10.8;0
2017-07-27 08:10:00;0.61;11.2;0
2017-07-27 08:15:00;0.62;11.3;0
2017-07-27 08:20:00;0.63;11.4;0
2017-07-27 08:25:00;0.64;11.4;0
2017-07-27 08:30:00;0.65;11.8;0
2017-07-27 08:35:00;0.66;11.9;0
2017-07-27 08:40:00;0.67;12.2;0
2017-07-27 08:45:00;0.68;12.6;0
2017-07-27 08:50:00;0.69;12.7;0
2017-07-27 08:55:00;0.7;12.7;0
2017-07-27 09:00:00;0.71;12.7;0
2017-07-27 09:05:00;0.71;13.0;0
2017-07-27 09:10:00;0.72;13.2;0
2017-07-27 09:15:00;0.73;13.5;0
2017-07-27 09:20:00;0.74;13.7;0
2017-07-27 09:25:00;0.74;14.1;0
2017-07-27 09:30:00;0.75;14.4;0
2017-07-27 09:35:00;0.75;14.4;0
2017-07-27 09:40:00;0.76;14.4;0
2017-07-27 09:45:00;0.76;14.5;0
2017-07-27 09:50:00;0.77;14.5;0
2017-07-27 09:55:00;0.77;14.6;0
2017-07-27 10:00:00;0.78;14.7;0
2017-07-27 10:05:00;0.78;14.7;0
2017-07-27 10:10:00;0.79;14.8;0
2017-07-27 10:15:00;0.79;14.8;0
2017-07-27 10:20:00;0.79;14.8;0
2017-07-27 10:25:00;0.79;14.9;0
2017-07-27 10:30:00;0.79;14.9;0
2017-07-27 10:35:00;0.8;15.0;0
2017-07-27 10:40:00;0.81;15.3;0
2017-07-27 10:45:00;0.8;15.7;0
2017-07-27 10:50:00;0.8;15.8;0
2017-07-27 10:55:00;0.81;15.8;0
2017-07-27 11:00:00;0.81;15.8;0
2017-07-27 11:05:00;0.82;16.0;0
2017-07-27 11:10:00;0.81;16.0;0
2017-07-27 11:15:00;0.82;16.3;0
2017-07-27 11:20:00;0.82;16.3;0
2017-07-27 11:25:00;0.83;16.7;0
2017-07-27 11:30:00;0.83;17.1;0
2017-07-27 11:35:00;0.83;17.5;0
2017-07-27 11:40:00;0.84;17.7;0
2017-07-27 11:45:00;0.84;18.0;0
2017-07-27 11:50:00;0.83;18.4;0
2017-07-27 11:55:00;0.83;18.8;0
2017-07-27 12:00:00;0.81;19.1;0
2017-07-27 12:05:00;0.81;19.2;0
2017-07-27 12:10:00;0.81;19.4;0
2017-07-27 12:15:00;0.79;19.3;0
2017-07-27 12:20:00;0.74;19.5;0
2017-07-27 12:25:00;0.75;19.7;0
2017-07-27 12:30:00;0.8;19.5;0
2017-07-27 12:35:00;0.81;19.1;0
2017-07-27 12:40:00;0.83;19.3;0
2017-07-27 12:45:00;0.84;19.5;0
2017-07-27 12:50:00;0.84;19.2;0
2017-07-27 12:55:00;0.85;19.4;0
2017-07-27 13:00:00;0.85;19.7;0
2017-07-27 13:05:00;0.83;19.9;0
2017-07-27 13:10:00;0.84;20.3;0
2017-07-27 13:15:00;0.83;20.2;0
2017-07-27 13:20:00;0.82;20.1;0
2017-07-27 13:25:00;0.84;19.9;0
2017-07-27 13:30:00;0.83;19.5;0
2017-07-27 13:35:00;0.84;19.3;0
2017-07-27 13:40:00;0.85;19.7;0
2017-07-27 13:45:00;0.84;20.1;0
2017-07-27 13:50:00;0.85;20.2;0
2017-07-27 13:55:00;0.85;19.8;0
2017-07-27 14:00:00;0.85;20.1;0
2017-07-27 14:05:00;0.85;20.5;0
2017-07-27 14:10:00;0.85;20.8;1
2017-07-27 14:15:00;0.85;20.8;1
2017-07-27 14:20:00;0.85;20.4;1
2017-07-27 14:25:00;0.85;19.9;1
2017-07-27 14:30:00;0.85;19.5;0
2017-07-27 14:35:00;0.85;19.7;0
2017-07-27 14:40:00;0.84;19.8;0
2017-07-27 14:45:00;0.84;20.2;0
2017-07-27 14:50:00;0.84;20.6;0
2017-07-27 14:55:00;0.84;20.1;0
2017-07-27 15:00:00;0.84;19.8;0
2017-07-27 15:05:00;0.83;19.9;0
2017-07-27 15:10:00;0.83;20.3;0
2017-07-27 15:15:00;0.83;19.8;0
2017-07-27 15:20:00;0.84;20.2;0
2017-07-27 15:25:00;0.84;20.4;0
2017-07-27 15:30:00;0.83;20.4;0
2017-07-27 15:35:00;0.83;20.1;0
2017-07-27 15:40:00;0.82;20.5;0
2017-07-27 15:45:00;0.81;20.9;0
2017-07-27 15:50:00;0.82;21.0;0
2017-07-27 15:55:00;0.82;20.5;0
2017-07-27 16:00:00;0.82;20.7;0
2017-07-27 16:05:00;0.82;20.4;0
2017-07-27 16:10:00;0.82;20.3;0
2017-07-27 16:15:00;0.81;20.3;0
2017-07-27 16:20:00;0.81;20.0;0
2017-07-27 16:25:00;0.81;19.7;0
2017-07-27 16:30:00;0.8;19.6;0
2017-07-27 16:35:00;0.8;19.8;0
2017-07-27 16:40:00;0.8;19.5;0
2017-07-27 16:45:00;0.79;19.7;0
2017-07-27 16:50:00;0.79;19.9;0
2017-07-27 16:55:00;0.78;19.9;0
2017-07-27 17:00:00;0.78;19.6;0
2017-07-27 17:05:00;0.77;20.0;0
2017-07-27 17:10:00;0.76;20.2;0
2017-07-27 17:15:00;0.76;20.0;0
2017-07-27 17:20:00;0.74;19.7;0
2017-07-27 17:25:00;0.75;19.3;0
2017-07-27 17:30:00;0.74;18.9;0
2017-07-27 17:35:00;0.74;19.1;0
2017-07-27 17:40:00;0.73;19.2;0
2017-07-27 17:45:00;0.73;18.8;0
2017-07-27 17:50:00;0.72;18.7;0
2017-07-27 17:55:00;0.72;18.9;0
2017-07-27 18:00:00;0.71;18.5;0
2017-07-27 18:05:00;0.7;18.8;0
2017-07-27 18:10:00;0.68;18.4;1
2017-07-27 18:15:00;0.68;18.8;1
2017-07-27 18:20:00;0.68;19.1;1
2017-07-27 18:25:00;0.67;19.2;1
2017-07-27 18:30:00;0.66;18.9;0
2017-07-27 18:35:00;0.65;18.6;1
2017-07-27 18:40:00;0.64;18.2;0
2017-07-27 18:45:00;0.63;18.6;0
2017-07-27 18:50:00;0.62;18.9;0
2017-07-27 18:55:00;0.6;18.5;0
2017-07-27 19:00:00;0.59;18.9;0
2017-07-27 19:05:00;0.57;18.5;0
2017-07-27 19:10:00;0.56;18.8;0
2017-07-27 19:15:00;0.54;19.0;0
2017-07-27 19:20:00;0.0;18.5;0
2017-07-27 19:25:00;0.0;18.3;0
2017-07-27 19:30:00;0.0;18.6;0
2017-07-27 19:35:00;0.0;18.4;0
2017-07-27 19:40:00;0.0;18.1;0
2017-07-27 19:45:00;0.0;18.5;0
2017-07-27 19:50:00;0.0;18.8;0
2017-07-27 19:55:00;0.0;18.4;0
2017-07-27 20:00:00;0.0;18.0;0
2017-07-27 20:05:00;0.0;17.7;0
2017-07-27 20:10:00;0.0;18.1;0
2017-07-27 20:15:00;0.0;17.7;0
2017-07-27 20:20:00;0.0;17.7;0
2017-07-27 20:25:00;0.0;17.5;0
2017-07-27 20:30:00;0.0;17.8;0
2017-07-27 20:35:00;0.0;18.0;0
2017-07-27 20:40:00;0.0;18.0;0
2017-07-27 20:45:00;0.0;18.3;0
2017-07-27 20:50:00;0.0;18.2;0
2017-07-27 20:55:00;0.0;18.3;0
2017-07-27 21:00:00;0.0;18.03;0
2017-07-27 21:05:00;0.0;17.77;0
2017-07-27 21:10:00;0.0;17.57;0
2017-07-27 21:15:00;0.0;17.5;0
2017-07-27 21:20:00;0.0;17.23;0
2017-07-27 21:25:00;0.0;17.03;0
2017-07-27 21:30:00;0.0;16.7;0
2017-07-27 21:35:00;0.0;16.63;0
2017-07-27 21:40:00;0.0;16.3;0
2017-07-27 21:45:00;0.0;16.1;0
2017-07-27 21:50:00;0.0;15.97;0
2017-07-27 21:55:00;0.0;15.77;0
2017-07-27 22:00:00;0.0;15.5;0
2017-07-27 22:05:00;0.0;15.37;0
2017-07-27 22:10:00;0.0;15.1;1
2017-07-27 22:15:00;0.0;14.77;1
2017-07-27 22:20:00;0.0;14.7;1
2017-07-27 22:25:00;0.0;14.37;1
2017-07-27 22:30:00;0.0;14.03;0
2017-07-27 22:35:00;0.0;13.7;0
2017-07-27 22:40:00;0.0;13.43;0
2017-07-27 22:45:00;0.0;13.23;0
2017-07-27 22:50:00;0.0;13.03;0
2017-07-27 22:55:00;0.0;12.9;0
2017-07-27 23:00:00;0.0;12.7;0
2017-07-27 23:05:00;0.0;12.37;0
2017-07-27 23:10:00;0.0;12.17;0
2017-07-27 23:15:00;0.0;12.03;0
2017-07-27 23:20:00;0.0;11.7;0
2017-07-27 23:25:00;0.0;11.43;0
2017-07-27 23:30:00;0.0;11.3;0
2017-07-27 23:35:00;0.0;11.03;0
2017-07-27 23:40:00;0.0;10.97;0
2017-07-27 23:45:00;0.0;10.77;0
2017-07-27 23:50:00;0.0;10.43;0
2017-07-27 23:55:00;0.0;10.17;0
